-2.020000000000000906e+00,-2.021284184881295687e+00,-2.022650826303055371e+00,-2.024105218737416667e+00,-2.025652996610562973e+00,-2.027300156130920517e+00,-2.029053078518934239e+00,-2.030918554728390557e+00,-2.032903811755073065e+00,-2.035016540634714932e+00,-2.037264926238632423e+00,-2.039657678982542244e+00,-2.042204068571372044e+00,-2.044913959910795054e+00,-2.047797851324620666e+00,-2.050866915226094545e+00,-2.054133041400665771e+00,-2.057608883067926442e+00,-2.061307905901129001e+00,-2.065244440194233810e+00,-2.069433736378531563e+00,-2.073892024103986209e+00,-2.078636575114113150e+00,-2.083685770158032469e+00,-2.089059170198852566e+00,-2.094777592194351890e+00,-2.100863189743428450e+00,-2.107339538910809384e+00,-2.114231729562528361e+00,-2.121566462565944722e+00,-2.129372153230926656e+00,-2.137679041392910761e+00,-2.146519308564306172e+00,-2.155927202608104221e+00,-2.165939170416697479e+00,-2.176593999109881494e+00,-2.187932966299094062e+00,-2.199999999999999734e+00,-2.212841848812944878e+00,-2.226508263030563040e+00,-2.241052187374169335e+00,-2.256529966105614182e+00,-2.273001561309202057e+00,-2.290530785189357044e+00,-2.309185547283896245e+00,-2.329038117550733311e+00,-2.350165406347143104e+00,-2.372649262386310909e+00,-2.396576789825414444e+00,-2.422040685713720443e+00,-2.449139599107953646e+00,-2.477978513246208880e+00,-2.508669152260930346e+00,-2.541330414006648830e+00,-2.576088830679260422e+00,-2.613079059011305105e+00,-2.652444401942334995e+00,-2.694337363785312967e+00,-2.738920241039859427e+00,-2.786365751141155034e+00,-2.836857701580315805e+00,-2.890591701988529216e+00,-2.947775921943530442e+00,-3.008631897434272062e+00,-3.073395389108096509e+00,-3.142317295625287166e+00,-3.215664625659445441e+00,-3.293721532309267008e+00,-3.376790413929099621e+00,-3.465193085643046622e+00,-3.559272026081049756e+00,-3.659391704166981896e+00,-3.765939991098819384e+00,-3.879329662990940619e+00,-4.000000000000006217e+00,-4.128418488129447894e+00,-4.265082630305625955e+00,-4.410521873741683585e+00,-4.565299661056121394e+00,-4.730015613092030335e+00,-4.905307851893564219e+00,-5.091855472838958008e+00,-5.290381175507324230e+00,-5.501654063471445255e+00,-5.726492623863122411e+00,-5.965767898254137336e+00,-6.220406857137195544e+00,-6.491395991079550676e+00,-6.779785132462097685e+00,-7.086691522609301686e+00,-7.413304140066483860e+00,-7.760888306792597113e+00,-8.130790590113058158e+00,-8.524444019423340180e+00,-8.943373637853124336e+00,-9.389202410398601373e+00,-9.863657511411538792e+00,-1.036857701580316693e+01,-1.090591701988530993e+01,-1.147775921943530975e+01,-1.208631897434272062e+01,-1.273395389108095443e+01,-1.342317295625286810e+01,-1.415664625659445797e+01,-1.493721532309265143e+01,-1.576790413929100154e+01,-1.665193085643045734e+01,-1.759272026081046647e+01,-1.859391704166982606e+01,-1.965939991098817430e+01,-2.079329662990939909e+01,-2.200000000000000355e+01
-2.000149988751688035e+00,-2.000169866769913263e+00,-2.000192378969745555e+00,-2.000217874354275338e+00,-2.000246748145839248e+00,-2.000279447901225804e+00,-2.000316480434353839e+00,-2.000358419652611630e+00,-2.000405915426838099e+00,-2.000459703630546038e+00,-2.000520617501548859e+00,-2.000589600498982712e+00,-2.000667720850924258e+00,-2.000756188012921211e+00,-2.000856371285831159e+00,-2.000969820872970484e+00,-2.001098291691912223e+00,-2.001243770295850766e+00,-2.001408505303647445e+00,-2.001595041786945917e+00,-2.001806260117501512e+00,-2.002045419838660578e+00,-2.002316209192117835e+00,-2.002622801005048192e+00,-2.002969915723986638e+00,-2.003362892470425649e+00,-2.003807769089239521e+00,-2.004311372264691915e+00,-2.004881418889381095e+00,-2.005526629988284348e+00,-2.006256858621946471e+00,-2.007083233317460635e+00,-2.008018318700916183e+00,-2.009076295125840517e+00,-2.010273159204448046e+00,-2.011626947244495422e+00,-2.013157983666162387e+00,-2.014889156509223067e+00,-2.016846222127311350e+00,-2.019058141087075153e+00,-2.021557447125908791e+00,-2.024380650750790434e+00,-2.027568678657513335e+00,-2.031167349588348880e+00,-2.035227886499842320e+00,-2.039807463957149292e+00,-2.044969788487541074e+00,-2.050785708204958535e+00,-2.057333846366026453e+00,-2.064701251665593595e+00,-2.072984056086176530e+00,-2.082288129078294414e+00,-2.092729714909591809e+00,-2.104436038368207473e+00,-2.117545862873218443e+00,-2.132209984697467142e+00,-2.148591647723167686e+00,-2.166866865182679014e+00,-2.187224638374645647e+00,-2.209867067460656198e+00,-2.235009356045822404e+00,-2.262879719030329362e+00,-2.293719211676914504e+00,-2.327781506269538614e+00,-2.365332650315992158e+00,-2.406650846128313148e+00,-2.452026295064862360e+00,-2.501761150240103149e+00,-2.556169618941103838e+00,-2.615578250553697082e+00,-2.680326438073616480e+00,-2.750767152106085245e+00,-2.827267916623497079e+00,-2.910212026621188830e+00,-3.000000000000000000e+00,-3.097051250079128071e+00,-3.201805961383561883e+00,-3.314727149760927194e+00,-3.436302888242962261e+00,-3.567048682007157634e+00,-3.707509978874648837e+00,-3.858264805558291322e+00,-4.019926523957119358e+00,-4.193146705863918910e+00,-4.378618128285539868e+00,-4.577077895030706500e+00,-4.789310693230102167e+00,-5.016152196009765696e+00,-5.258492624671238680e+00,-5.517280485495560605e+00,-5.793526497751498638e+00,-6.088307730719987099e+00,-6.402771968616122855e+00,-6.738142323256000488e+00,-7.095722115231740901e+00,-7.476900045267054651e+00,-7.883155678363261032e+00,-8.316065264339286500e+00,-8.777307919441801332e+00,-9.268672194868612380e+00,-9.792063059324561891e+00,-1.034950932412439784e+01,-1.094317154087921828e+01,-1.157535040346082944e+01,-1.224849568773742980e+01,-1.296521576452050262e+01,-1.372828772326484703e+01,-1.454066814632561666e+01,-1.540550457600723178e+01,-1.632614771924626496e+01,-1.730616443756235512e+01,-1.834935157289748986e+01
-2.000149988751688035e+00,-2.000169866769910598e+00,-2.000192378969745111e+00,-2.000217874354273562e+00,-2.000246748145839248e+00,-2.000279447901224472e+00,-2.000316480434352506e+00,-2.000358419652611630e+00,-2.000405915426835879e+00,-2.000459703630544706e+00,-2.000520617501548415e+00,-2.000589600498981380e+00,-2.000667720850923370e+00,-2.000756188012920767e+00,-2.000856371285830271e+00,-2.000969820872968707e+00,-2.001098291691911779e+00,-2.001243770295850322e+00,-2.001408505303647001e+00,-2.001595041786945917e+00,-2.001806260117500180e+00,-2.002045419838659690e+00,-2.002316209192116947e+00,-2.002622801005047748e+00,-2.002969915723986194e+00,-2.003362892470425649e+00,-2.003807769089238633e+00,-2.004311372264691027e+00,-2.004881418889381095e+00,-2.005526629988283904e+00,-2.006256858621945138e+00,-2.007083233317460635e+00,-2.008018318700915295e+00,-2.009076295125839184e+00,-2.010273159204448046e+00,-2.011626947244494534e+00,-2.013157983666159723e+00,-2.014889156509221735e+00,-2.016846222127311350e+00,-2.019058141087072933e+00,-2.021557447125907903e+00,-2.024380650750788213e+00,-2.027568678657511558e+00,-2.031167349588348880e+00,-2.035227886499841432e+00,-2.039807463957148848e+00,-2.044969788487539741e+00,-2.050785708204958091e+00,-2.057333846366025565e+00,-2.064701251665593151e+00,-2.072984056086173865e+00,-2.082288129078293970e+00,-2.092729714909588701e+00,-2.104436038368205697e+00,-2.117545862873217555e+00,-2.132209984697467142e+00,-2.148591647723165909e+00,-2.166866865182679014e+00,-2.187224638374642538e+00,-2.209867067460653978e+00,-2.235009356045822404e+00,-2.262879719030328030e+00,-2.293719211676912728e+00,-2.327781506269535061e+00,-2.365332650315990826e+00,-2.406650846128313148e+00,-2.452026295064861028e+00,-2.501761150240102261e+00,-2.556169618941101174e+00,-2.615578250553694417e+00,-2.680326438073615147e+00,-2.750767152106084801e+00,-2.827267916623493971e+00,-2.910212026621188830e+00,-2.999999999999998668e+00,-3.097051250079127627e+00,-3.201805961383558774e+00,-3.314727149760925418e+00,-3.436302888242960485e+00,-3.567048682007157190e+00,-3.707509978874645284e+00,-3.858264805558285548e+00,-4.019926523957116693e+00,-4.193146705863917134e+00,-4.378618128285538980e+00,-4.577077895030706500e+00,-4.789310693230098614e+00,-5.016152196009763919e+00,-5.258492624671234239e+00,-5.517280485495557940e+00,-5.793526497751492421e+00,-6.088307730719981770e+00,-6.402771968616120191e+00,-6.738142323255998711e+00,-7.095722115231740901e+00,-7.476900045267054651e+00,-7.883155678363259256e+00,-8.316065264339274066e+00,-8.777307919441794226e+00,-9.268672194868603498e+00,-9.792063059324558338e+00,-1.034950932412438718e+01,-1.094317154087920940e+01,-1.157535040346082589e+01,-1.224849568773742980e+01,-1.296521576452048841e+01,-1.372828772326483282e+01,-1.454066814632560778e+01,-1.540550457600723000e+01,-1.632614771924625430e+01,-1.730616443756234446e+01,-1.834935157289747565e+01
-1.979999999999999982e+00,-1.978715815118704091e+00,-1.977349173696942852e+00,-1.975894781262583111e+00,-1.974347003389440136e+00,-1.972699843869079706e+00,-1.970946921481063319e+00,-1.969081445271612996e+00,-1.967096188244926713e+00,-1.964983459365285956e+00,-1.962735073761370241e+00,-1.960342321017459088e+00,-1.957795931428627956e+00,-1.955086040089204280e+00,-1.952202148675378224e+00,-1.949133084773906344e+00,-1.945866958599336005e+00,-1.942391116932073336e+00,-1.938692094098868335e+00,-1.934755559805766412e+00,-1.930566263621469991e+00,-1.926107975896014013e+00,-1.921363424885884408e+00,-1.916314229841968642e+00,-1.910940829801145657e+00,-1.905222407805646112e+00,-1.899136810256572883e+00,-1.892660461089189727e+00,-1.885768270437470306e+00,-1.878433537434054390e+00,-1.870627846769074232e+00,-1.862320958607089461e+00,-1.853480691435695382e+00,-1.844072797391895113e+00,-1.834060829583301633e+00,-1.823406000890116507e+00,-1.812067033700904828e+00,-1.800000000000000266e+00,-1.787158151187057342e+00,-1.773491736969436738e+00,-1.758947812625831331e+00,-1.743470033894388704e+00,-1.726998438690797055e+00,-1.709469214810642512e+00,-1.690814452716104865e+00,-1.670961882449267133e+00,-1.649834593652854453e+00,-1.627350737613687981e+00,-1.603423210174586222e+00,-1.577959314286281778e+00,-1.550860400892044355e+00,-1.522021486753789121e+00,-1.491330847739069876e+00,-1.458669585993350060e+00,-1.423911169320741132e+00,-1.386920940988695339e+00,-1.347555598057666559e+00,-1.305662636214686811e+00,-1.261079758960138797e+00,-1.213634248858845854e+00,-1.163142298419684195e+00,-1.109408298011469673e+00,-1.052224078056468892e+00,-9.913681025657273826e-01,-9.266046108919057112e-01,-8.576827043747137225e-01,-7.843353743405536704e-01,-7.062784676907354342e-01,-6.232095860709013779e-01,-5.348069143569557093e-01,-4.407279739189531864e-01,-3.406082958330188815e-01,-2.340600089011813101e-01,-1.206703370090605604e-01,-8.890422722442121783e-16,-6.420924406472455770e-02,-1.325413151528141986e-01,-2.052609368708445126e-01,-2.826498305280616408e-01,-3.650078065460133914e-01,-4.526539259467808329e-01,-5.459277364194786708e-01,-6.451905877536636691e-01,-7.508270317357278456e-01,-8.632463119315602063e-01,-9.828839491270732198e-01,-1.110203428568597550e+00,-1.245697995539776448e+00,-1.389892566231049731e+00,-1.543345761304650843e+00,-1.706652070033242374e+00,-1.880444153396297224e+00,-2.065395295056531300e+00,-2.262222009711673198e+00,-2.471686818926565721e+00,-2.694601205199302463e+00,-2.931828755705770284e+00,-3.184288507901585241e+00,-3.452958509942654075e+00,-3.738879609717656205e+00,-4.043159487171358535e+00,-4.366976945540476329e+00,-4.711586478126434940e+00,-5.078323128297229871e+00,-5.468607661546327492e+00,-5.883952069645507876e+00,-6.325965428215228670e+00,-6.796360130405243893e+00,-7.296958520834913919e+00,-7.829699955494102248e+00,-8.396648314954697767e+00,-9.000000000000003553e+00
-6.658627646330194730e-16,-5.180047012457806568e-16,1.102567640103241301e-15,6.240208313697967911e-16,-4.437504453754331351e-16,4.851112817422960179e-16,3.612860839143748627e-16,1.216511144460118892e-16,-1.066145538870984830e-15,-4.974304202348784065e-16,-2.297434860876589095e-16,1.116674975388901673e-15,2.998866252456176055e-16,-4.430877313772235246e-16,1.149590338507896368e-15,1.081061180816824440e-16,-3.234784635774878179e-16,-4.441912635486995539e-16,-6.364024045854679003e-17,1.105861476638655515e-15,-2.222234492791423166e-16,4.011908611686723454e-16,-7.840139535827113675e-16,-2.742213589007698067e-16,4.442362704035921624e-16,-6.666790983334375445e-16,5.889655206685497579e-16,-6.734148826535578292e-16,5.861611487609896543e-16,-1.505776811171128028e-16,3.335491283534824439e-16,-1.386993885243683643e-15,-1.075464561153303100e-15,-9.513942388109679925e-16,-3.876885788888135403e-16,8.174500212260383468e-16,-6.906932610422593895e-16,3.985277637548767357e-16,1.340405375273398745e-15,5.645552737202142000e-16,2.897066362145994155e-16,1.067061108216644018e-16,7.039829881284463431e-16,-3.104741747978580730e-16,-6.890831785614396298e-16,-7.979932083556892472e-16,-5.777613541097948220e-16,-1.326368022232217474e-15,1.787847661640747536e-15,7.405938375635318689e-16,-1.148015597834423056e-15,4.579689207377961856e-16,1.907656154477660309e-15,8.548577828830430048e-16,-2.220961049786224721e-16,9.714791408364618745e-16,3.348874910980075688e-16,1.981310766666892038e-16,2.696585562977658643e-16,6.454926201992397240e-16,6.661387627885336061e-16,1.436559973607801532e-15,1.332216176236403075e-15,-7.182344202797884828e-16,-5.572836092242951215e-16,-6.195086545136299076e-16,-1.777393648904827964e-15,1.050081481370190084e-15,9.992167316590349213e-16,-3.384388502762600682e-16,-7.970666988742093597e-16,7.806456081348654709e-16,3.970547666730656525e-16,1.550678141644173999e-15,-1.657091401221353322e-16,-6.420924406472434953e-02,-1.325413151528131717e-01,-2.052609368708429027e-01,-2.826498305280605861e-01,-3.650078065460120591e-01,-4.526539259467800003e-01,-5.459277364194766724e-01,-6.451905877536618927e-01,-7.508270317357258472e-01,-8.632463119315598732e-01,-9.828839491270715545e-01,-1.110203428568595996e+00,-1.245697995539775338e+00,-1.389892566231046178e+00,-1.543345761304650843e+00,-1.706652070033242152e+00,-1.880444153396293894e+00,-2.065395295056529523e+00,-2.262222009711667425e+00,-2.471686818926563944e+00,-2.694601205199301575e+00,-2.931828755705767620e+00,-3.184288507901583465e+00,-3.452958509942653631e+00,-3.738879609717656205e+00,-4.043159487171355870e+00,-4.366976945540474553e+00,-4.711586478126430499e+00,-5.078323128297228983e+00,-5.468607661546324827e+00,-5.883952069645501659e+00,-6.325965428215226893e+00,-6.796360130405233235e+00,-7.296958520834913031e+00,-7.829699955494088037e+00,-8.396648314954694214e+00,-8.999999999999994671e+00
1.499887516858173923e-04,1.698667699130795416e-04,1.923789697448561329e-04,2.178743542740058645e-04,2.467481458387327763e-04,2.794479012249162508e-04,3.164804343528005858e-04,3.584196526106986748e-04,4.059154268381037268e-04,4.597036305447055327e-04,5.206175015470825311e-04,5.896004989814646741e-04,6.677208509237215778e-04,7.561880129198782522e-04,8.563712858291516652e-04,9.698208729689641872e-04,1.098291691911557066e-03,1.243770295850733830e-03,1.408505303648110996e-03,1.595041786944584750e-03,1.806260117499883808e-03,2.045419838661244327e-03,2.316209192118574151e-03,2.622801005045994997e-03,2.969915723986638924e-03,3.362892470425205005e-03,3.807769089238413444e-03,4.311372264691658296e-03,4.881418889380518232e-03,5.526629988285235683e-03,6.256858621943876299e-03,7.083233317461407400e-03,8.018318700916243422e-03,9.076295125839812378e-03,1.027315920444783932e-02,1.162694724449409370e-02,1.315798366616152508e-02,1.488915650922151106e-02,1.684622212731022584e-02,1.905814108707366145e-02,2.155744712590737175e-02,2.438065075078903535e-02,2.756867865751255059e-02,3.116734958834775984e-02,3.522788649984207043e-02,3.980746395714785529e-02,4.496978848753978297e-02,5.078570820495793836e-02,5.733384636602456563e-02,6.470125166559284602e-02,7.298405608617468399e-02,8.228812907829302636e-02,9.272971490958775709e-02,1.044360383682057802e-01,1.175458628732193173e-01,1.322099846974675308e-01,1.485916477231654376e-01,1.668668651826781535e-01,1.872246383746437870e-01,2.098670674606548381e-01,2.350093560458223485e-01,2.628797190303284181e-01,2.937192116769131167e-01,3.277815062695348947e-01,3.653326503159909922e-01,4.066508461283128706e-01,3.921676871702769462e-01,3.531392338453677171e-01,3.116047930354494677e-01,2.674034571784765224e-01,2.203639869594765932e-01,1.703041479165088579e-01,1.170300044505904746e-01,6.033516850452976671e-02,1.980769606495236257e-16,-1.727366109446272906e-15,6.587801914629796185e-16,-1.072027297020476188e-15,-1.999384243039773129e-16,1.417569299019629311e-15,-2.835500952934921255e-16,-3.196937383089486878e-15,1.266548335302881118e-15,7.145302968030489261e-16,-1.191977730730180805e-15,1.597845436753399314e-15,5.637041782920152704e-16,-2.332555797314166211e-15,-1.332898572653234146e-15,2.220448345753557726e-15,-1.410561227233280571e-15,-1.441807496779123236e-15,6.369515208483916511e-16,5.329120343496436679e-15,2.770944504806538958e-15,-1.298313749677140042e-15,2.758644669878370016e-15,-9.025391252775798675e-16,3.553050822945555611e-15,-2.614255031329499737e-15,1.696677075976541885e-15,1.469026447532066583e-15,-4.366227294431999190e-16,3.591368314246992948e-15,2.842800517385584671e-15,-6.456995462564444643e-15,-8.912585374552085546e-16,-3.566750820322115254e-15,-1.956726894720638630e-15,5.656162053732692999e-15,-1.783730463421308887e-15,4.486776949677723169e-15
1.499887516874398737e-04,1.698667699137245335e-04,1.923789697459987735e-04,2.178743542754259797e-04,2.467481458408027351e-04,2.794479012250803990e-04,3.164804343528185293e-04,3.584196526107716416e-04,4.059154268385195725e-04,4.597036305454657752e-04,5.206175015476854559e-04,5.896004989818239787e-04,6.677208509240747025e-04,7.561880129201233904e-04,8.563712858291861428e-04,9.698208729709278941e-04,1.098291691912710224e-03,1.243770295850771777e-03,1.408505303648375758e-03,1.595041786946081383e-03,1.806260117500180879e-03,2.045419838661362722e-03,2.316209192118723337e-03,2.622801005048519020e-03,2.969915723987028803e-03,3.362892470425549347e-03,3.807769089239520632e-03,4.311372264691915902e-03,4.881418889380631856e-03,5.526629988285305072e-03,6.256858621946106286e-03,7.083233317462043176e-03,8.018318700917292929e-03,9.076295125840332795e-03,1.027315920444849331e-02,1.162694724449573301e-02,1.315798366616158580e-02,1.488915650922350425e-02,1.684622212731092666e-02,1.905814108707386267e-02,2.155744712590901627e-02,2.438065075079109967e-02,2.756867865751262345e-02,3.116734958834862027e-02,3.522788649984261167e-02,3.980746395714909736e-02,4.496978848753988706e-02,5.078570820495834776e-02,5.733384636602562034e-02,6.470125166559285990e-02,7.298405608617576645e-02,8.228812907829333168e-02,9.272971490958799301e-02,1.044360383682060162e-01,1.175458628732195809e-01,1.322099846974683635e-01,1.485916477231667976e-01,1.668668651826787919e-01,1.872246383746439258e-01,2.098670674606548936e-01,2.350093560458230424e-01,2.628797190303289177e-01,2.937192116769134498e-01,3.277815062695352277e-01,3.653326503159916583e-01,4.066508461283142029e-01,3.921676871702770018e-01,3.531392338453681612e-01,3.116047930354499118e-01,2.674034571784777992e-01,2.203639869594767597e-01,1.703041479165095795e-01,1.170300044505905857e-01,6.033516850453055774e-02,4.463900266532631676e-16,1.284184881294488656e-01,2.650826303056261768e-01,4.105218737416862496e-01,5.652996610561223934e-01,7.300156130920276709e-01,9.053078518935622210e-01,9.999999999999995559e-01,9.999999999999987788e-01,9.999999999999987788e-01,1.000000000000000000e+00,9.999999999999992228e-01,9.999999999999991118e-01,9.999999999999990008e-01,9.999999999999975575e-01,9.999999999999996669e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999934497e-01,9.999999999999980016e-01,1.000000000000000000e+00,9.999999999999988898e-01,9.999999999999978906e-01,9.999999999999986677e-01,9.999999999999982236e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999998890e-01,9.999999999999993339e-01,9.999999999999993339e-01,9.999999999999988898e-01,9.999999999999951150e-01,9.999999999999998890e-01,9.999999999999966693e-01,9.999999999999984457e-01,9.999999999999995559e-01
9.899999999999996581e-01,9.893579075593518235e-01,9.886745868484712041e-01,9.879473906312913334e-01,9.871735016947190688e-01,9.863499219345389646e-01,9.854734607405312152e-01,9.845407226358054986e-01,9.835480941224630236e-01,9.824917296826426449e-01,9.813675368806846766e-01,9.801711605087284340e-01,9.788979657143138668e-01,9.775430200446021400e-01,9.761010743376894450e-01,9.745665423869527277e-01,9.729334792996674475e-01,9.711955584660362240e-01,9.693460470494333903e-01,9.673777799028835389e-01,9.652831318107348846e-01,9.630539879480052301e-01,9.606817124429420929e-01,9.581571149209842098e-01,9.554704149005731617e-01,9.526112039028230560e-01,9.495684051282852201e-01,9.463302305445951967e-01,9.428841352187347091e-01,9.392167687170270840e-01,9.353139233845367828e-01,9.311604793035449523e-01,9.267403457178465809e-01,9.220363986959473346e-01,9.170304147916505944e-01,9.117030004450588088e-01,9.060335168504528580e-01,9.000000000000003553e-01,8.935790755935276719e-01,8.867458684847179251e-01,8.794739063129146661e-01,8.717350169471946852e-01,8.634992193453985276e-01,8.547346074053215892e-01,8.454072263580520996e-01,8.354809412246341216e-01,8.249172968264273376e-01,8.136753688068436574e-01,8.017116050872925559e-01,7.889796571431404448e-01,7.754302004460219555e-01,7.610107433768947827e-01,7.456654238695349379e-01,7.293347929966758070e-01,7.119555846603700111e-01,6.934604704943451159e-01,6.737777990288329466e-01,6.528313181073430727e-01,6.305398794800693985e-01,6.068171244294232602e-01,5.815711492098407653e-01,5.547041490057340596e-01,5.261120390282343351e-01,4.956840512828633027e-01,4.633023054459524115e-01,4.288413521873549739e-01,4.520262950648608613e-01,5.017611502401019274e-01,5.561696189411025060e-01,6.155782505536965266e-01,6.803264380736173678e-01,7.507671521060842457e-01,8.272679166234959691e-01,9.102120266211882749e-01,9.999999999999996669e-01,9.999999999999976685e-01,9.999999999999998890e-01,9.999999999999983347e-01,9.999999999999996669e-01,9.999999999999995559e-01,9.999999999999971134e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999995559e-01,1.000000000000000444e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999990008e-01,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000888e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000000e+00
9.900000000000017675e-01,9.893579075593524896e-01,9.886745868484722033e-01,9.879473906312916665e-01,9.871735016947207342e-01,9.863499219345406299e-01,9.854734607405334357e-01,9.845407226358062758e-01,9.835480941224633566e-01,9.824917296826427560e-01,9.813675368806860089e-01,9.801711605087294332e-01,9.788979657143139779e-01,9.775430200446040274e-01,9.761010743376897780e-01,9.745665423869536159e-01,9.729334792996683356e-01,9.711955584660374452e-01,9.693460470494340564e-01,9.673777799028839830e-01,9.652831318107352176e-01,9.630539879480070065e-01,9.606817124429422039e-01,9.581571149209845428e-01,9.554704149005739389e-01,9.526112039028237222e-01,9.495684051282868854e-01,9.463302305445955298e-01,9.428841352187363745e-01,9.392167687170275281e-01,9.353139233845380041e-01,9.311604793035452854e-01,9.267403457178484683e-01,9.220363986959475566e-01,9.170304147916505944e-01,9.117030004450589198e-01,9.060335168504529690e-01,9.000000000000005773e-01,8.935790755935278940e-01,8.867458684847195904e-01,8.794739063129158874e-01,8.717350169471947963e-01,8.634992193453987497e-01,8.547346074053230325e-01,8.454072263580534319e-01,8.354809412246351208e-01,8.249172968264287809e-01,8.136753688068443235e-01,8.017116050872945543e-01,7.889796571431407779e-01,7.754302004460227327e-01,7.610107433768952268e-01,7.456654238695354930e-01,7.293347929966761400e-01,7.119555846603705662e-01,6.934604704943476694e-01,6.737777990288336127e-01,6.528313181073437388e-01,6.305398794800695095e-01,6.068171244294238154e-01,5.815711492098417645e-01,5.547041490057340596e-01,5.261120390282347792e-01,4.956840512828657452e-01,4.633023054459528556e-01,4.288413521873568612e-01,4.520262950648625822e-01,5.017611502401025936e-01,5.561696189411035052e-01,6.155782505536968596e-01,6.803264380736180339e-01,7.507671521060849118e-01,8.272679166234960801e-01,9.102120266211892741e-01,9.999999999999997780e-01,9.999999999999995559e-01,1.000000000000000222e+00,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999997780e-01,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01,1.000000000000000444e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000001110e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000222e+00,1.000000000000000222e+00,9.999999999999991118e-01,9.999999999999998890e-01,1.000000000000000222e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000001776e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000666e+00,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000003775e+00,1.000000000000005107e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.999999999999996669e-01,9.999999999999992228e-01,9.999999999999987788e-01,9.999999999999991118e-01,9.999999999999992228e-01,9.999999999999996669e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999996669e-01,1.000000000000000000e+00,9.999999999999998890e-01,9.999999999999995559e-01,9.999999999999995559e-01,9.999999999999985567e-01,1.000000000000000000e+00,9.999999999999993339e-01,1.000000000000000000e+00,9.999999999999993339e-01,9.999999999999992228e-01,9.999999999999994449e-01,1.000000000000000000e+00,9.999999999999992228e-01,9.999999999999977796e-01,1.000000000000000000e+00,9.999999999999991118e-01,9.999999999999997780e-01,9.999999999999997780e-01,9.999999999999991118e-01,9.999999999999993339e-01,1.000000000000000000e+00,9.999999999999986677e-01,9.999999999999997780e-01,9.999999999999997780e-01,1.000000000000000000e+00,9.999999999999993339e-01,9.999999999999990008e-01,9.999999999999995559e-01,9.999999999999981126e-01,1.000000000000000000e+00,9.999999999999985567e-01,9.999999999999997780e-01,9.999999999999990008e-01,9.999999999999993339e-01,1.000000000000000000e+00,9.999999999999996669e-01,1.000000000000000222e+00,9.999999999999994449e-01,9.999999999999996669e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999996669e-01,9.999999999999995559e-01,9.999999999999998890e-01,9.999999999999982236e-01,9.999999999999990008e-01,9.999999999999992228e-01,9.999999999999992228e-01,1.000000000000000000e+00,9.999999999999993339e-01,9.999999999999992228e-01,9.999999999999988898e-01,9.999999999999980016e-01,9.999999999999988898e-01,1.000000000000000000e+00,9.999999999999992228e-01,1.000000000000000000e+00,9.999999999999990008e-01,1.000000000000000000e+00,9.999999999999997780e-01,9.999999999999996669e-01,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999987788e-01,1.000000000000000000e+00,9.999999999999998890e-01,1.000000000000000000e+00,1.000000000000000888e+00,1.000000000000000444e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000003109e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000001110e+00,1.000000000000000222e+00,1.000000000000001998e+00,1.000000000000001110e+00,1.000000000000001110e+00,1.000000000000000444e+00,1.000000000000000666e+00,1.000000000000003331e+00,1.000000000000004219e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000001110e+00,1.000000000000002442e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000001110e+00,1.000000000000004885e+00,1.000000000000003109e+00,1.000000000000001554e+00,1.000000000000005107e+00,1.000000000000000222e+00,1.000000000000000888e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000004441e+00,1.000000000000005773e+00,1.000000000000000000e+00,1.000000000000008660e+00
